GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
13,0.244677650048308,(0001)[-2110],Basal,355.299437794346,4.70056220565385,0
13,0.242945503079026,(-110-1)[11-20],Pyramidal <a>,105.122290100872,74.8777098991279,0
13,0.235998200606429,(-1101)[11-20],Pyramidal <a>,64.8076553849982,-64.8076553849982,0
13,0.234957663420099,(0-111)[11-23],Pyramidal I <c+a>,235.58259595043,-55.5825959504305,0
13,0.233549281717593,(-1011)[11-23],Pyramidal I <c+a>,113.68654295422,66.3134570457798,0
13,0.194928370827807,(-1010)[1-210],Prismatic,136.938588233579,43.0614117664212,0
13,0.1909642313323,(01-10)[2-1-10],Prismatic,32.520106684718,-32.520106684718,0
13,0.162622079911392,(-110-1)[1-21-3],Pyramidal I <c+a>,105.122290100872,74.8777098991279,0
13,0.162251264873391,(11-22)[-1-123],Pyramidal II <c+a>,354.863148001008,5.13685199899197,0
13,0.159920909005396,(-1101)[2-1-13],Pyramidal I <c+a>,64.8076553849982,-64.8076553849982,0
13,0.148415301011771,(01-11)[-1-123],Pyramidal I <c+a>,21.1696085188003,-21.1696085188003,0
13,0.143283108656079,(-101-1)[-1-123],Pyramidal I <c+a>,148.578963567879,31.4210364321215,0
13,0.121912539739298,(01-11)[-12-1-3],Pyramidal I <c+a>,21.1696085188003,-21.1696085188003,0
13,0.11689593988262,(-101-1)[2-1-1-3],Pyramidal I <c+a>,148.578963567879,31.4210364321215,0
13,0.0978668624002024,(-211-2)[2-1-1-3],Pyramidal II <c+a>,127.539676252158,52.4603237478416,0
13,0.0915027171208739,(1-21-2)[-12-1-3],Pyramidal II <c+a>,222.354532405608,-42.3545324056079,0
13,0.049444699547581,(01-11)[2-1-10],Pyramidal <a>,21.1696085188004,-21.1696085188004,0
13,0.0492290451738742,(-101-1)[1-210],Pyramidal <a>,148.578963567879,31.4210364321214,0
13,0.0039942987960421,(-1100)[11-20],Prismatic,84.9199031489667,-84.9199031489667,0
15,0.496661695520474,(0001)[11-20],Basal,189.798184656791,-9.79818465679085,1
