GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
5,0.030353571338793,(-1011)[11-23],Pyramidal I <c+a>,207.122975351404,-27.1229753514044,0
5,0.0284768328829203,(-1100)[11-20],Prismatic,280.568737370455,79.4312626295446,0
5,0.0199731893217859,(-1101)[11-20],Pyramidal <a>,224.588809592548,-44.5888095925479,0
5,0.0158501872388824,(11-22)[-1-123],Pyramidal II <c+a>,191.237173079445,-11.2371730794452,0
5,0.0146231999901889,(-101-1)[-1-123],Pyramidal I <c+a>,350.372534740789,9.62746525921125,0
5,0.0117768396286771,(-1-122)[11-23],Pyramidal II <c+a>,190.313077635578,-10.3130776355778,0
5,0.0113772319313034,(-110-1)[11-20],Pyramidal <a>,336.760260494298,23.2397395057023,0
5,0.00770955524534426,(0-111)[11-23],Pyramidal I <c+a>,173.545839007197,6.4541609928026,0
5,0.00514811258979753,(0001)[11-20],Basal,190.722359099763,-10.7223590997627,0
6,0.440874107038293,(-1101)[2-1-13],Pyramidal I <c+a>,218.929109738092,-38.9291097380918,1
6,0.43616231931388,(-1010)[1-210],Prismatic,253.425713897763,-73.4257138977632,0
6,0.434001380588838,(-1101)[-12-1-3],Pyramidal I <c+a>,218.929109738092,-38.9291097380918,0
6,0.423392887518942,(01-10)[2-1-10],Prismatic,295.775935202734,64.2240647972662,0
6,0.381541959078974,(-110-1)[2-1-1-3],Pyramidal I <c+a>,330.776159245717,29.2238407542828,0
6,0.376206677932421,(-110-1)[1-21-3],Pyramidal I <c+a>,330.776159245717,29.2238407542828,0
6,0.359050863352372,(-2112)[2-1-13],Pyramidal II <c+a>,210.244619843239,-30.2446198432391,0
6,0.348988139121282,(1-21-2)[-12-1-3],Pyramidal II <c+a>,33.4430757729297,-33.4430757729297,0
6,0.299295316847851,(-1011)[1-210],Pyramidal <a>,201.351076759354,-21.351076759354,0
6,0.293151535006954,(01-11)[2-1-10],Pyramidal <a>,206.341801428674,-26.3418014286744,0
6,0.285884202377803,(-211-2)[2-1-1-3],Pyramidal II <c+a>,336.448215171867,23.5517848281329,0
6,0.276899278826292,(-12-1-2)[1-21-3],Pyramidal II <c+a>,339.3217130612,20.6782869388002,0
6,0.249493919059309,(-1011)[2-1-13],Pyramidal I <c+a>,201.351076759354,-21.351076759354,0
6,0.237018459015853,(01-11)[-12-1-3],Pyramidal I <c+a>,206.341801428674,-26.3418014286744,0
6,0.180880006771644,(-101-1)[1-210],Pyramidal <a>,343.809141685195,16.1908583148054,0
6,0.172965797417391,(0-111)[2-1-10],Pyramidal <a>,168.052725885058,11.9472741149417,0
6,0.168144262659357,(-101-1)[2-1-1-3],Pyramidal I <c+a>,343.809141685195,16.1908583148054,0
6,0.156203707510797,(0-111)[1-21-3],Pyramidal I <c+a>,168.052725885058,11.9472741149417,0
6,0.0719791502787106,(0001)[-2110],Basal,184.877615259787,-4.87761525978701,0
6,0.0709188425367334,(0001)[1-210],Basal,184.877615259787,-4.87761525978701,0
6,0.0175553358077439,(01-11)[-1-123],Pyramidal I <c+a>,206.341801428674,-26.3418014286744,0
6,0.0137328488838282,(-1100)[11-20],Prismatic,274.798042195605,85.2019578043946,0
6,0.0110674466348965,(-101-1)[-1-123],Pyramidal I <c+a>,343.809141685195,16.1908583148054,0
6,0.0104151569108405,(-1011)[11-23],Pyramidal I <c+a>,201.351076759354,-21.351076759354,0
6,0.00851276942843101,(-1101)[11-20],Pyramidal <a>,218.929109738092,-38.9291097380918,0
6,0.00660585697511309,(-110-1)[11-20],Pyramidal <a>,330.776159245717,29.2238407542828,0
6,0.00599961793579165,(0-111)[11-23],Pyramidal I <c+a>,168.052725885058,11.9472741149417,0
